user_id,item_id,rating,timestamp
5,113,4,1496185200
5,102,2,1499986800
5,103,4,1497481200
5,107,4,1504134000
5,101,2,1498604400
5,116,5,1506207600
5,110,3,1505516400
5,112,4,1495753200
5,100,3,1495753200
5,117,4,1497481200
5,106,2,1497481200
5,104,5,1498086000
5,111,5,1496876400
5,114,4,1496098800
5,98,4,1400281200
5,105,2,1496358000
5,109,4,1505516400
5,119,4,1496098800
5,108,4,1502060400
5,97,4,1407366000
6,141,5,1460674800
6,223,5,1424649600
6,181,5,1437433200
6,151,5,1435014000
6,192,5,1494889200
6,286,5,1486339200
6,133,5,1465945200
6,172,5,1474930800
6,183,5,1474930800
6,330,5,1446508800
6,201,5,1474930800
6,302,5,1474930800
6,149,5,1441062000
6,220,5,1495148400
6,389,5,1442876400
6,125,5,1447891200
6,214,5,1429138800
6,361,5,1447027200
6,399,5,1459033200
6,308,5,1445986800
6,235,5,1429138800
6,129,5,1462489200
6,393,5,1477522800
6,195,5,1453161600
6,291,5,1489964400
6,131,5,1424649600
6,189,5,1446595200
6,196,5,1445900400
6,160,5,1435532400
6,188,5,1460674800
6,248,5,1435014000
6,215,5,1460934000
6,67,5,1466722800
6,331,5,1496703600
6,333,5,1486339200
6,344,5,1491260400
6,143,5,1459119600
6,370,5,1453248000
6,341,5,1497222000
6,177,5,1460674800
6,158,5,1444604400
6,353,5,1435532400
6,275,5,1414972800
6,320,5,1435532400
6,324,5,1486944000
6,367,5,1460934000
6,154,5,1459206000
6,210,5,1435186800
6,274,5,1432076400
6,85,5,1493766000
6,371,5,1441321200
6,166,5,1445900400
6,362,5,1445900400
6,197,5,1437433200
6,329,5,1459119600
6,136,5,1495062000
6,156,5,1489964400
6,138,5,1497826800
6,88,5,1460934000
6,228,5,1463353200
6,356,5,1476054000
6,145,5,1480896000
6,102,5,1445554800
6,335,5,1435532400
6,380,5,1500418800
6,343,5,1460415600
6,258,5,1435532400
6,253,5,1459033200
6,354,5,1493593200
6,140,5,1497999600
6,139,5,1442185200
6,144,5,1445900400
6,240,5,1492556400
6,23,5,1453248000
6,157,5,1433199600
6,124,5,1434668400
6,276,5,1458860400
6,175,5,1465254000
6,300,5,1498431600
6,284,5,1447113600
6,360,5,1465254000
6,174,5,1445900400
6,250,5,1447891200
6,208,5,1437433200
6,285,5,1440457200
6,194,5,1445900400
6,93,5,1500418800
6,231,5,1448236800
6,132,5,1473894000
6,202,5,1494284400
6,176,5,1433199600
6,191,5,1444604400
6,297,5,1497222000
6,264,5,1453248000
6,296,5,1486080000
6,357,5,1472511600
6,255,5,1486339200
6,150,5,1434668400
6,180,5,1442185200
6,369,5,1459292400
6,321,5,1446508800
6,27,5,1442185200
6,130,5,1433890800
6,368,5,1481587200
6,185,5,1460674800
6,338,5,1477522800
6,190,5,1496098800
6,164,5,1435532400
6,230,5,1430780400
6,390,5,1486339200
6,239,5,1509490800
6,135,5,1440457200
6,254,5,1442876400
6,304,5,1435014000
6,121,5,1474930800
6,396,5,1447718400
6,203,5,1428534000
6,379,5,1447718400
6,312,5,1442185200
6,269,5,1439852400
6,242,5,1438642800
6,383,5,1494889200
6,281,5,1430780400
6,398,5,1480291200
6,205,5,1460674800
6,299,5,1474930800
6,307,5,1460329200
6,313,5,1447718400
6,262,5,1453161600
6,152,5,1480896000
6,244,5,1434668400
6,365,5,1507158000
6,366,5,1491260400
6,391,5,1484784000
6,292,5,1473116400
6,315,5,1486339200
6,252,5,1414623600
6,142,5,1460674800
6,342,5,1492556400
6,270,5,1434668400
6,381,5,1481673600
6,207,5,1430780400
6,397,5,1491346800
6,221,5,1447891200
6,146,5,1465254000
6,392,5,1441321200
6,334,5,1459119600
6,56,5,1429484400
6,283,5,1442876400
6,153,5,1447891200
6,168,5,1442185200
6,163,5,1429484400
6,268,5,1473894000
6,237,5,1441321200
6,216,5,1440457200
6,261,5,1426201200
6,232,5,1429138800
6,277,5,1435532400
6,385,5,1490914800
6,173,5,1442876400
6,76,5,1496271600
6,161,5,1441321200
6,349,5,1484870400
6,170,5,1440025200
6,394,5,1433199600
6,167,5,1439852400
6,351,5,1442876400
6,298,5,1447718400
6,267,5,1494889200
6,279,5,1447718400
6,126,5,1499814000
6,222,5,1496271600
6,204,5,1429484400
6,227,5,1460674800
6,147,5,1444604400
6,332,5,1447804800
6,282,5,1465254000
6,120,5,1429484400
6,247,5,1435532400
6,305,5,1435014000
6,249,5,1453248000
6,395,5,1445554800
6,211,5,1496271600
6,301,5,1459033200
6,213,5,1460674800
6,387,5,1480982400
6,148,5,1424649600
6,359,5,1442876400
6,347,5,1433199600
6,251,5,1428620400
6,36,5,1460674800
6,310,5,1442185200
6,374,5,1446595200
6,226,5,1474930800
6,159,5,1435186800
6,303,5,1474930800
6,266,5,1431039600
6,317,5,1446508800
6,350,5,1462489200
6,193,5,1429570800
6,273,5,1459206000
6,327,5,1435532400
6,233,5,1429484400
6,219,5,1460674800
6,206,5,1435532400
6,287,5,1480291200
6,294,5,1480291200
6,259,5,1460674800
6,186,5,1433199600
6,257,5,1460674800
6,337,5,1436914800
6,288,5,1460674800
6,295,5,1491519600
6,184,5,1459033200
6,358,5,1486944000
6,91,5,1494889200
6,178,5,1480896000
6,386,5,1458601200
6,309,5,1461020400
6,127,5,1428534000
6,179,5,1442185200
6,289,5,1435014000
6,265,5,1444604400
6,363,5,1477350000
6,198,5,1442876400
6,218,5,1442876400
6,209,5,1435532400
6,293,5,1433199600
6,272,5,1493593200
6,376,5,1459033200
6,364,5,1497222000
6,217,5,1429484400
6,336,5,1442185200
6,187,5,1460674800
6,225,5,1426201200
6,137,5,1489964400
6,326,5,1445554800
6,323,5,1486425600
6,328,5,1461279600
6,290,5,1480291200
6,280,5,1442185200
6,378,5,1496098800
6,355,5,1494889200
6,245,5,1441062000
6,182,5,1429138800
6,377,5,1428620400
6,271,5,1474930800
6,346,5,1489359600
6,241,5,1449532800
6,345,5,1453248000
6,28,5,1424649600
6,325,5,1442876400
6,314,5,1497222000
6,165,5,1474844400
6,200,5,1498431600
6,260,5,1453161600
6,246,5,1483920000
6,171,5,1461106800
6,352,5,1446508800
6,169,5,1447891200
6,316,5,1446073200
6,339,5,1429570800
6,278,5,1480896000
6,306,5,1447027200
6,311,5,1474930800
6,375,5,1447027200
6,340,5,1497222000
6,212,5,1496703600
6,123,5,1474930800
6,319,5,1496098800
6,128,5,1442876400
6,388,5,1486339200
6,372,5,1459206000
6,238,5,1429570800
6,322,5,1483920000
6,155,5,1443049200
6,229,5,1435532400
6,384,5,1497222000
6,373,5,1439852400
6,263,5,1444604400
6,256,5,1460674800
6,382,5,1446508800
6,134,5,1489964400
6,348,5,1477350000
6,243,5,1474930800
6,236,5,1435014000
6,162,5,1463526000
6,199,5,1459206000
6,234,5,1486339200
6,122,5,1438642800
6,318,5,1492556400
6,224,5,1442185200
7,407,5,1508713200
7,415,5,1449100800
7,404,5,1450569600
7,405,5,1505948400
7,45,5,1456704000
7,411,5,1509404400
7,336,5,1456704000
7,414,5,1509404400
7,216,5,1449100800
7,401,5,1446508800
7,409,5,1456704000
7,408,5,1508713200
7,403,5,1508713200
7,402,5,1456704000
7,43,5,1446508800
7,406,5,1505948400
7,400,5,1449187200
7,236,4,1450569600
7,413,5,1510444800
7,410,5,1505948400
7,412,4,1452211200
8,388,3,1496271600
8,422,5,1463266800
8,428,5,1496271600
8,424,4,1479427200
8,435,4,1491174000
8,417,5,1479427200
8,434,4,1479427200
8,441,5,1496271600
8,433,5,1479427200
8,416,5,1479427200
8,421,4,1496271600
8,436,4,1479427200
8,174,5,1479427200
8,438,5,1496271600
8,426,5,1479427200
8,437,3,1479427200
8,440,3,1479427200
8,418,5,1479427200
8,147,4,1475794800
8,423,4,1479427200
8,420,4,1491174000
8,425,5,1496271600
8,432,5,1479427200
8,431,3,1496271600
8,419,5,1479427200
8,14,5,1491174000
8,266,5,1463266800
8,429,4,1458082800
8,430,5,1479427200
8,439,5,1475794800
8,442,5,1479427200
8,443,4,1475794800
8,427,5,1513814400
9,541,5,1507071600
9,520,5,1487635200
9,446,5,1502751600
9,484,5,1447632000
9,444,5,1458774000
9,563,5,1447632000
9,559,5,1447632000
9,300,5,1502751600
9,460,5,1496098800
9,113,4,1458255600
9,501,5,1502751600
9,281,4,1429830000
9,507,5,1507071600
9,554,5,1507071600
9,497,5,1473202800
9,470,5,1507071600
9,550,5,1497826800
9,483,4,1435014000
9,526,4,1444258800
9,492,5,1415836800
9,548,4,1446422400
9,493,4,1478476800
9,562,4,1445900400
9,536,5,1479340800
9,557,5,1461106800
9,451,4,1389657600
9,540,5,1447027200
9,453,5,1507071600
9,466,5,1458774000
9,496,5,1458774000
9,499,5,1491778800
9,485,4,1497826800
9,544,5,1447286400
9,556,5,1447027200
9,385,5,1493938800
9,344,5,1502751600
9,525,5,1502751600
9,560,5,1495407600
9,509,5,1444258800
9,489,5,1507071600
9,464,5,1507071600
9,260,4,1454630400
9,459,5,1461106800
9,527,5,1509663600
9,145,5,1467154800
9,518,5,1502751600
9,475,4,1496098800
9,60,4,1444086000
9,569,5,1507071600
9,480,5,1467154800
9,445,5,1502751600
9,457,5,1473202800
9,567,4,1507071600
9,510,5,1447632000
9,533,5,1458687600
9,506,5,1502751600
9,552,5,1479340800
9,465,4,1445468400
9,524,5,1496098800
9,468,4,1415836800
9,462,5,1414972800
9,450,5,1458774000
9,521,4,1495407600
9,545,5,1447027200
9,463,4,1415836800
9,543,5,1445900400
9,519,5,1509663600
9,133,4,1473202800
9,532,5,1493938800
9,498,5,1491778800
9,478,5,1502751600
9,517,5,1447632000
9,528,5,1509926400
9,461,5,1447718400
9,503,4,1467154800
9,449,4,1415836800
9,494,5,1493938800
9,568,4,1496098800
9,512,5,1487635200
9,504,4,1435014000
9,488,5,1507071600
9,467,5,1477436400
9,93,4,1502751600
9,538,4,1473202800
9,495,5,1444258800
9,508,5,1511913600
9,539,5,1507071600
9,511,5,1445468400
9,491,5,1458687600
9,454,5,1435014000
9,378,5,1502751600
9,529,5,1511740800
9,565,5,1493938800
9,452,5,1497826800
9,474,5,1458687600
9,476,4,1415232000
9,542,5,1478214000
9,546,5,1507071600
9,547,4,1495407600
9,522,5,1510531200
9,564,5,1461106800
9,490,5,1491778800
9,549,5,1444258800
9,523,5,1444258800
9,516,5,1467154800
9,531,5,1467154800
9,561,5,1492988400
9,473,4,1415836800
9,469,5,1445900400
9,479,5,1487635200
9,375,5,1447632000
9,458,5,1496098800
9,537,5,1461106800
9,515,5,1461106800
9,505,4,1511913600
9,447,5,1447718400
9,448,5,1415232000
9,555,4,1444086000
9,530,4,1444086000
9,471,5,1497826800
9,534,5,1461106800
9,477,5,1447286400
9,566,4,1507071600
9,482,4,1497826800
9,486,5,1497826800
9,455,5,1476572400
9,502,5,1435014000
9,58,5,1495407600
9,558,5,1502751600
9,500,5,1417651200
9,14,5,1479340800
9,535,5,1507071600
9,487,5,1502751600
9,551,5,1444086000
9,481,5,1435014000
9,472,5,1497826800
9,513,5,1507071600
9,553,5,1507071600
9,514,5,1510531200
9,456,5,1458774000
10,596,3,1494457200
10,577,5,1474412400
10,589,4,1494457200
10,575,4,1478127600
10,593,5,1470006000
10,570,5,1472511600
10,612,4,1471215600
10,604,4,1471820400
10,497,5,1473116400
10,586,4,1478127600
10,580,5,1476140400
10,617,5,1495148400
10,618,5,1474239600
10,581,4,1494543600
10,598,5,1471215600
10,592,4,1470178800
10,582,5,1468969200
10,611,5,1494457200
10,574,5,1494543600
10,597,4,1494543600
10,614,5,1494543600
10,600,3,1494457200
10,587,5,1478127600
10,613,4,1488931200
10,573,4,1494457200
10,576,5,1475622000
10,595,5,1469660400
10,605,4,1474326000
10,620,5,1487721600
10,391,5,1490914800
10,585,5,1472425200
10,608,5,1487721600
10,601,4,1494543600
10,602,4,1468969200
10,333,4,1489359600
10,603,4,1494457200
10,584,4,1473116400
10,115,5,1487721600
10,610,3,1488931200
10,503,3,1468969200
10,599,5,1469574000
10,590,4,1469487600
10,159,4,1475103600
10,578,5,1494457200
10,571,3,1478127600
10,579,4,1471820400
10,588,5,1487721600
10,616,5,1489017600
10,615,5,1487721600
10,594,5,1488931200
10,619,4,1470178800
10,609,3,1495148400
10,591,5,1470610800
10,606,4,1495148400
10,583,5,1494543600
10,607,5,1487721600
10,572,5,1494543600
11,579,5,1497222000
11,637,5,1513900800
11,631,5,1500591600
11,626,4,1494975600
11,636,5,1506639600
11,639,5,1506639600
11,634,4,1501023600
11,638,5,1512950400
11,635,4,1500591600
11,628,5,1501023600
11,625,5,1500591600
11,623,5,1497222000
11,630,5,1506639600
11,624,5,1513900800
11,633,5,1513900800
11,496,5,1500591600
11,629,4,1500591600
11,583,5,1494975600
11,627,5,1501023600
11,622,5,1497222000
11,632,5,1497913200
11,621,5,1501023600
12,660,5,1489618800
12,647,5,1500591600
12,648,4,1505602800
12,668,5,1483833600
12,652,4,1483574400
12,382,5,1486252800
12,659,5,1505602800
12,662,4,1506207600
12,664,4,1488499200
12,330,4,1488499200
12,640,5,1505516400
12,653,4,1510099200
12,666,5,1512691200
12,667,5,1508972400
12,606,5,1514764800
12,670,3,1492902000
12,654,5,1506812400
12,656,5,1488499200
12,665,5,1512345600
12,661,5,1490396400
12,641,5,1491692400
12,650,4,1510704000
12,292,3,1492038000
12,669,5,1508972400
12,561,5,1494889200
12,644,4,1497394800
12,642,4,1500850800
12,645,5,1488931200
12,651,4,1502492400
12,643,4,1489618800
12,655,4,1511136000
12,658,4,1485388800
12,657,5,1499382000
12,663,5,1500159600
12,646,4,1497654000
12,649,4,1511913600
13,678,3,1462143600
13,194,5,1456099200
13,671,5,1410217200
13,614,4,1462143600
13,683,5,1487808000
13,584,4,1473634800
13,682,5,1487808000
13,673,4,1456099200
13,608,4,1480636800
13,680,5,1473634800
13,674,5,1480636800
13,687,4,1487808000
13,690,5,1480636800
13,688,5,1487808000
13,685,5,1462143600
13,677,5,1462143600
13,377,5,1473634800
13,676,5,1454284800
13,184,5,1462143600
13,675,5,1427842800
13,679,4,1473634800
13,681,5,1487808000
13,686,4,1487808000
13,672,5,1448236800
13,684,5,1473634800
13,689,4,1462143600
14,696,4,1447027200
14,691,4,1448928000
14,697,3,1457049600
14,693,4,1457049600
14,701,5,1451952000
14,707,4,1457049600
14,99,3,1457049600
14,694,4,1451952000
14,705,5,1448150400
14,692,3,1449792000
14,703,4,1457049600
14,244,5,1451952000
14,698,5,1448150400
14,704,5,1448928000
14,695,5,1457049600
14,55,5,1457049600
14,236,4,1457049600
14,404,5,1451952000
14,706,5,1449792000
14,593,5,1448150400
14,702,4,1457049600
14,680,5,1451952000
14,700,4,1451952000
14,699,5,1451952000
15,741,4,1496185200
15,721,4,1499036400
15,715,3,1478649600
15,725,5,1478649600
15,738,4,1483401600
15,732,2,1429311600
15,733,4,1478649600
15,739,5,1478649600
15,714,5,1478649600
15,708,4,1427670000
15,713,5,1499036400
15,728,3,1431212400
15,717,5,1499036400
15,729,4,1499036400
15,730,4,1465340400
15,720,4,1478649600
15,709,4,1472166000
15,734,4,1478649600
15,586,4,1487894400
15,737,5,1499036400
15,16,4,1484179200
15,722,5,1445382000
15,712,4,1445382000
15,727,5,1499036400
15,736,4,1446508800
15,719,5,1465340400
15,351,4,1441666800
15,735,4,1485129600
15,742,5,1499036400
15,731,4,1480636800
15,740,4,1499036400
15,724,4,1484179200
15,595,4,1478649600
15,726,5,1480636800
15,723,5,1499036400
15,716,4,1472166000
15,718,5,1478649600
15,711,4,1472166000
15,710,4,1446508800
16,752,4,1494457200
16,749,3,1499986800
16,751,5,1495926000
16,757,5,1501542000
16,746,4,1489104000
16,745,5,1507417200
16,760,5,1499986800
16,750,2,1497740400
16,595,5,1497740400
16,748,4,1493593200
16,743,4,1493593200
16,758,5,1489104000
16,713,5,1502406000
16,756,5,1501369200
16,288,4,1497740400
16,755,4,1506034800
16,581,3,1490396400
16,604,5,1502406000
16,761,4,1489190400
16,744,5,1512086400
16,747,4,1507417200
16,759,5,1496098800
16,753,4,1503702000
16,754,4,1498258800
17,776,4,1512345600
17,775,4,1494284400
17,768,5,1486944000
17,251,4,1484611200
17,779,4,1498086000
17,780,5,1501196400
17,763,5,1481068800
17,762,5,1491778800
17,767,4,1510185600
17,782,4,1499727600
17,746,5,1496790000
17,769,4,1512604800
17,773,4,1490655600
17,774,4,1483574400
17,770,2,1486684800
17,778,5,1486598400
17,764,4,1487894400
17,777,4,1480550400
17,766,5,1490655600
17,781,4,1485993600
17,617,5,1489705200
17,771,4,1490050800
17,772,4,1492556400
17,765,5,1483574400
17,756,5,1498863600
18,795,5,1454889600
18,155,3,1483574400
18,784,3,1421712000
18,790,5,1486684800
18,803,4,1499382000
18,756,5,1502233200
18,794,5,1499382000
18,789,5,1483574400
18,788,5,1493766000
18,796,3,1452643200
18,799,5,1499382000
18,791,4,1452643200
18,785,4,1393891200
18,804,5,1493766000
18,793,4,1437606000
18,571,5,1486684800
18,783,5,1393718400
18,792,3,1437606000
18,786,5,1510185600
18,797,4,1457136000
18,801,5,1478908800
18,787,5,1486684800
18,802,3,1423008000
18,270,4,1444777200
18,800,5,1485648000
18,798,2,1499382000
19,806,3,1455494400
19,817,4,1455667200
19,824,5,1459983600
19,812,4,1483574400
19,805,3,1417219200
19,807,4,1470351600
19,818,4,1493593200
19,813,5,1478476800
19,821,5,1459983600
19,820,4,1460674800
19,642,5,1476313200
19,814,5,1470351600
19,823,5,1468969200
19,811,4,1482710400
19,809,4,1462402800
19,816,5,1474930800
19,808,5,1456444800
19,822,2,1459033200
19,819,4,1483574400
19,810,5,1458601200
19,815,4,1459465200
20,831,4,1465858800
20,764,4,1472943600
20,582,4,1463007600
20,702,5,1436396400
20,826,5,1469833200
20,830,5,1475276400
20,833,4,1498690800
20,832,4,1443740400
20,839,4,1466636400
20,825,5,1463007600
20,130,4,1438383600
20,837,3,1467327600
20,838,4,1477436400
20,712,5,1437951600
20,835,3,1469833200
20,311,4,1469833200
20,840,5,1443740400
20,410,5,1475276400
20,308,3,1450569600
20,714,4,1467327600
20,684,4,1469833200
20,828,4,1472943600
20,834,4,1469833200
20,827,5,1470697200
20,836,4,1439852400
20,32,5,1467327600
20,829,4,1469833200
21,861,5,1505170800
21,848,4,1509318000
21,860,4,1476831600
21,858,5,1472425200
21,862,5,1487030400
21,77,5,1475794800
21,851,3,1512432000
21,844,5,1468623600
21,842,5,1482883200
21,849,5,1487030400
21,845,4,1470265200
21,854,5,1508108400
21,852,5,1509490800
21,853,5,1487030400
21,841,5,1475017200
21,859,5,1468278000
21,850,5,1510185600
21,855,5,1508108400
21,856,5,1471647600
21,846,5,1444518000
21,362,5,1489104000
21,864,5,1493593200
21,857,4,1505343600
21,863,4,1509318000
21,843,5,1509490800
21,847,4,1506294000
22,801,4,1486684800
22,608,5,1485561600
22,868,5,1481587200
22,384,5,1487721600
22,875,3,1486684800
22,865,2,1479427200
22,321,5,1485561600
22,323,5,1486684800
22,870,3,1482278400
22,27,5,1479427200
22,874,5,1485561600
22,136,4,1483228800
22,445,5,1486684800
22,877,5,1487721600
22,869,5,1482278400
22,873,3,1479772800
22,872,4,1483228800
22,876,4,1485561600
22,878,5,1486684800
22,871,5,1435186800
22,866,4,1482278400
22,234,5,1483228800
22,867,5,1487721600
23,881,5,1485129600
23,686,5,1493247600
23,903,5,1484006400
23,554,5,1509750000
23,887,5,1509750000
23,892,5,1509750000
23,70,5,1482192000
23,905,5,1489878000
23,681,5,1486512000
23,885,5,1490914800
23,888,4,1475190000
23,898,5,1487980800
23,904,5,1487289600
23,455,5,1480291200
23,889,5,1509750000
23,908,5,1489104000
23,906,5,1475708400
23,890,4,1493247600
23,301,5,1474930800
23,907,5,1486512000
23,899,4,1509750000
23,896,5,1478995200
23,441,4,1500332400
23,417,5,1475017200
23,910,5,1478995200
23,879,5,1490914800
23,886,5,1500332400
23,880,5,1509750000
23,859,5,1474153200
23,897,5,1478995200
23,33,5,1478995200
23,895,5,1484006400
23,901,5,1484697600
23,909,5,1482710400
23,891,4,1483228800
23,134,5,1489359600
23,894,5,1505084400
23,882,5,1483228800
23,900,4,1475535600
23,884,5,1482192000
23,893,5,1474153200
23,192,5,1490310000
23,883,5,1486512000
23,902,5,1486512000
24,920,5,1496530800
24,935,5,1482710400
24,926,5,1467846000
24,916,5,1482451200
24,888,5,1496530800
24,931,5,1496358000
24,914,5,1496358000
24,929,5,1496358000
24,917,5,1467846000
24,925,5,1482451200
24,602,5,1467932400
24,938,4,1508367600
24,753,5,1496358000
24,924,5,1482710400
24,915,5,1467932400
24,913,5,1467932400
24,713,5,1467846000
24,911,5,1482710400
24,849,5,1496358000
24,891,5,1482451200
24,934,5,1467846000
24,845,5,1467932400
24,921,5,1467846000
24,936,5,1482451200
24,912,5,1482451200
24,895,5,1467932400
24,919,5,1496530800
24,930,5,1482710400
24,922,5,1482451200
24,932,5,1482710400
24,497,5,1496530800
24,927,5,1467846000
24,928,5,1496358000
24,918,5,1467932400
24,923,5,1482710400
24,865,5,1467932400
24,933,5,1467846000
24,937,5,1496358000
25,895,5,1468796400
25,939,4,1455235200
25,950,5,1481500800
25,696,5,1456963200
25,948,5,1462316400
25,966,5,1510099200
25,962,4,1460415600
25,967,5,1477868400
25,964,4,1488326400
25,965,5,1458255600
25,946,5,1476918000
25,123,5,1485907200
25,70,5,1482883200
25,955,4,1452211200
25,970,5,1487116800
25,960,5,1483574400
25,824,5,1463353200
25,909,5,1452211200
25,684,4,1491778800
25,954,4,1485820800
25,942,4,1475276400
25,969,4,1512000000
25,940,5,1445986800
25,956,4,1509058800
25,770,5,1484784000
25,972,4,1452211200
25,949,5,1512000000
25,945,5,1489618800
25,279,5,1458514800
25,973,5,1512000000
25,952,5,1420502400
25,957,5,1509058800
25,264,4,1459119600
25,881,5,1459119600
25,944,5,1510099200
25,941,5,1455235200
25,268,5,1475622000
25,947,5,1509058800
25,959,4,1458255600
25,943,5,1476054000
25,971,5,1509404400
25,582,5,1486512000
25,241,4,1460415600
25,810,5,1470178800
25,968,5,1509058800
25,766,5,1487116800
25,961,5,1471993200
25,958,5,1485820800
25,442,5,1488585600
25,201,4,1482883200
25,951,5,1461193200
25,808,4,1459119600
25,974,5,1512000000
25,953,5,1494543600
25,336,5,1475449200
25,963,5,1456963200
25,890,4,1456963200
26,91,5,1505343600
26,864,4,1505343600
26,985,5,1466377200
26,978,5,1492642800
26,977,4,1463180400
26,990,5,1505343600
26,458,5,1505343600
26,992,5,1514851200
26,981,3,1505343600
26,976,3,1505343600
26,980,5,1477868400
26,986,3,1505343600
26,364,4,1492642800
26,975,5,1477868400
26,587,4,1456099200
26,21,4,1505343600
26,979,4,1505343600
26,984,5,1466377200
26,983,5,1492642800
26,987,4,1505343600
26,578,5,1505343600
26,988,5,1505343600
26,982,5,1463958000
26,989,4,1505343600
26,991,5,1505343600
27,999,5,1485734400
27,1034,5,1471474800
27,1000,5,1485734400
27,998,5,1480377600
27,1001,5,1485734400
27,681,5,1480377600
27,1013,5,1485734400
27,842,5,1471474800
27,1029,5,1476313200
27,1027,5,1485734400
27,1025,5,1485734400
27,1018,5,1471474800
27,996,5,1485734400
27,1004,5,1485734400
27,632,5,1471474800
27,1014,5,1482537600
27,1030,5,1485734400
27,1009,5,1476313200
27,997,5,1471474800
27,1021,5,1476313200
27,1010,5,1485734400
27,1024,5,1485734400
27,827,5,1471474800
27,1028,5,1482537600
27,1032,5,1485734400
27,1005,5,1468969200
27,811,5,1482537600
27,1003,5,1485734400
27,37,5,1476313200
27,1008,5,1476313200
27,1016,5,1485734400
27,1017,5,1485734400
27,1011,5,1476313200
27,1020,5,1485734400
27,1002,5,1480377600
27,910,5,1468969200
27,995,5,1482537600
27,994,5,1474326000
27,1031,5,1480377600
27,1019,5,1473202800
27,1026,5,1485734400
27,902,5,1485734400
27,1006,5,1471474800
27,1012,5,1480377600
27,1015,5,1480377600
27,1023,5,1485734400
27,1033,5,1471474800
27,587,5,1471474800
27,1022,5,1485734400
27,993,5,1476313200
27,1007,5,1471474800
28,1049,5,1484179200
28,1044,5,1488931200
28,1063,4,1479340800
28,1062,5,1475622000
28,775,4,1488931200
28,185,2,1497567600
28,1042,5,1439766000
28,1038,5,1494457200
28,1061,4,1477954800
28,1035,5,1496098800
28,1055,4,1513641600
28,1051,4,1475794800
28,766,5,1490828400
28,1039,5,1475622000
28,1041,4,1489618800
28,1052,5,1478649600
28,1050,5,1485302400
28,1054,5,1508281200
28,1056,4,1477954800
28,869,5,1478041200
28,1037,3,1493074800
28,1058,3,1489618800
28,890,4,1479340800
28,753,4,1476918000
28,1046,4,1481673600
28,747,5,1503270000
28,259,5,1476313200
28,230,2,1508281200
28,1057,4,1508281200
28,1059,5,1476918000
28,1047,5,1490137200
28,1053,3,1513641600
28,1060,4,1488931200
28,1036,5,1482105600
28,1040,5,1513641600
28,1043,5,1508367600
28,557,5,1491865200
28,970,5,1490137200
28,1045,5,1475622000
28,1048,5,1489618800
29,1073,3,1499382000
29,32,4,1469487600
29,1084,5,1503097200
29,1066,5,1469401200
29,1067,5,1478908800
29,369,4,1469401200
29,1072,4,1501110000
29,1069,5,1475449200
29,1078,5,1493852400
29,1080,5,1478908800
29,1070,5,1469401200
29,1071,5,1466290800
29,1081,5,1475449200
29,1068,5,1493852400
29,452,5,1499382000
29,1065,5,1499382000
29,1075,4,1475449200
29,1077,5,1470610800
29,1079,4,1467759600
29,1064,5,1473289200
29,1083,4,1470610800
29,1082,5,1501110000
29,1074,5,1477868400
29,1076,5,1470783600
29,595,4,1467759600
29,185,4,1478908800
